,Call_Buy-Sell,Cmp_Name,Target_Price,Analyst_or_Cmp,Call_Time,Call_Time_normal,Call_Time_secs,Stop_Loss,From_Site
6334,Buy,Federal Bank,80,P Lilladher,"July 24, 2015 06:25 PM",2015-07-24 06:25:00,"July 24, 2015 06:25 PM",#N/A,MoneyControl
6335,Buy,Ashok Leyland,92,ICICIdirect,"July 24, 2015 06:21 PM",2015-07-24 06:21:00,"July 24, 2015 06:21 PM",#N/A,MoneyControl
6336,Buy,Orient Refractories,102,Firstcall Research,"July 24, 2015 06:19 PM",2015-07-24 06:19:00,"July 24, 2015 06:19 PM",#N/A,MoneyControl
6337,Buy,Thermax,1239,Karvy,"July 24, 2015 02:46 PM",2015-07-24 02:46:00,"July 24, 2015 02:46 PM",#N/A,MoneyControl
6338,Buy,Man Industries,135,Firstcall Research,"July 24, 2015 02:46 PM",2015-07-24 02:46:00,"July 24, 2015 02:46 PM",#N/A,MoneyControl
6339,Buy,Asian Paints,940,Emkay,"July 24, 2015 02:45 PM",2015-07-24 02:45:00,"July 24, 2015 02:45 PM",#N/A,MoneyControl
6340,Buy,Bata closer to Rs 1150,1250,Sahil Kapoor,"July 23, 2015 02:31 PM",2015-07-23 02:31:00,"July 23, 2015 02:31 PM",#N/A,MoneyControl
6341,Buy,Infosys,1340,P Lilladher,"July 22, 2015 06:45 PM",2015-07-22 06:45:00,"July 22, 2015 06:45 PM",#N/A,MoneyControl
6342,Buy,LIC Housing Finance,538,KRChoksey,"July 22, 2015 12:59 PM",2015-07-22 12:59:00,"July 22, 2015 12:59 PM",#N/A,MoneyControl
6343,Buy,Colgate Palmolive,2200,Emkay,"July 22, 2015 12:59 PM",2015-07-22 12:59:00,"July 22, 2015 12:59 PM",#N/A,MoneyControl
6344,Buy,Hindustan Unilever,966,Nitin Mathur,"July 22, 2015 11:58 AM",2015-07-22 11:58:00,"July 22, 2015 11:58 AM",#N/A,MoneyControl
6345,Buy,Infosys,1188,India Nivesh Securities,"July 21, 2015 01:31 PM",2015-07-21 01:31:00,"July 21, 2015 01:31 PM",#N/A,MoneyControl
6346,Buy,DB Corp,418,Emkay,"July 20, 2015 05:51 PM",2015-07-20 05:51:00,"July 20, 2015 05:51 PM",#N/A,MoneyControl
6347,Sell,BOI; positive on Axis Bank,625,Taparia,"July 20, 2015 11:07 AM",2015-07-20 11:07:00,"July 20, 2015 11:07 AM",#N/A,MoneyControl
6348,Buy,ICICI Bank,380,Shubham Agarwal,"July 20, 2015 09:21 AM",2015-07-20 09:21:00,"July 20, 2015 09:21 AM",#N/A,MoneyControl
6349,Buy,Bharat Electronics,4000,Ashish Chaturmohta,"July 17, 2015 03:08 PM",2015-07-17 03:08:00,"July 17, 2015 03:08 PM",#N/A,MoneyControl
6350,Buy,Radico Khaitan,112,Angel Broking,"July 16, 2015 04:43 PM",2015-07-16 04:43:00,"July 16, 2015 04:43 PM",#N/A,MoneyControl
6351,Buy,INOX Leisure,240,ICICIdirect,"July 16, 2015 04:44 PM",2015-07-16 04:44:00,"July 16, 2015 04:44 PM",#N/A,MoneyControl
6352,Buy,Vakrangee,170,Manav Chopra,"July 16, 2015 02:36 PM",2015-07-16 02:36:00,"July 16, 2015 02:36 PM",#N/A,MoneyControl
6353,Buy,Tata Motors,480,Manav Chopra,"July 16, 2015 01:40 PM",2015-07-16 01:40:00,"July 16, 2015 01:40 PM",#N/A,MoneyControl
6354,Sell,BHEL,252,Manoj Murlidharan,"July 16, 2015 01:16 PM",2015-07-16 01:16:00,"July 16, 2015 01:16 PM",#N/A,MoneyControl
6355,Buy,IndusInd Bank,1050,ICICIdirect,"July 15, 2015 03:20 PM",2015-07-15 03:20:00,"July 15, 2015 03:20 PM",#N/A,MoneyControl
6356,Buy,Essel Propack,177,Emkay,"July 15, 2015 03:20 PM",2015-07-15 03:20:00,"July 15, 2015 03:20 PM",#N/A,MoneyControl
6357,Buy,IndusInd Bank,1200,Religare,"July 15, 2015 03:19 PM",2015-07-15 03:19:00,"July 15, 2015 03:19 PM",#N/A,MoneyControl
6358,Buy,D-Link India,282,Firstcall,"July 15, 2015 01:28 PM",2015-07-15 01:28:00,"July 15, 2015 01:28 PM",#N/A,MoneyControl
6359,Buy,Cummins India,1082,P Lilladher,"July 15, 2015 01:28 PM",2015-07-15 01:28:00,"July 15, 2015 01:28 PM",#N/A,MoneyControl
6360,Buy,KPR Mill,710,Firstcall Research,"July 15, 2015 01:27 PM",2015-07-15 01:27:00,"July 15, 2015 01:27 PM",#N/A,MoneyControl
6361,Buy,Indian Oil Corporation,460,Taparia,"July 15, 2015 11:40 AM",2015-07-15 11:40:00,"July 15, 2015 11:40 AM",#N/A,MoneyControl
6362,Buy,Maruti Suzuki,4490,ICICIdirect,"July 14, 2015 03:14 PM",2015-07-14 03:14:00,"July 14, 2015 03:14 PM",#N/A,MoneyControl
6363,Buy,Munjal Auto,92,Karvy,"July 14, 2015 03:13 PM",2015-07-14 03:13:00,"July 14, 2015 03:13 PM",#N/A,MoneyControl
6364,Buy,Apollo Tyres,215,ICICIdirect,"July 14, 2015 03:13 PM",2015-07-14 03:13:00,"July 14, 2015 03:13 PM",#N/A,MoneyControl
6365,Buy,GSPL,151,Emkay,"July 14, 2015 03:13 PM",2015-07-14 03:13:00,"July 14, 2015 03:13 PM",#N/A,MoneyControl
6366,Sell,Nifty July 8300 Put,15,ICICIdirect,"July 14, 2015 03:12 PM",2015-07-14 03:12:00,"July 14, 2015 03:12 PM",#N/A,MoneyControl
6367,Buy,Metroglobal,80,Firstcall,"July 13, 2015 03:16 PM",2015-07-13 03:16:00,"July 13, 2015 03:16 PM",#N/A,MoneyControl
6368,Buy,Rajratan Global Wire,93,Firstcall,"July 13, 2015 03:14 PM",2015-07-13 03:14:00,"July 13, 2015 03:14 PM",#N/A,MoneyControl
6369,Buy,Coral India Finance,66,Firstcall,"July 10, 2015 03:52 PM",2015-07-10 03:52:00,"July 10, 2015 03:52 PM",#N/A,MoneyControl
6370,Buy,Tech Mahindra,640,P Lilladher,"July 10, 2015 03:52 PM",2015-07-10 03:52:00,"July 10, 2015 03:52 PM",#N/A,MoneyControl
6371,Buy,CMC,2160,Firstcall,"July 10, 2015 03:51 PM",2015-07-10 03:51:00,"July 10, 2015 03:51 PM",#N/A,MoneyControl
6372,Buy,MRPL,85,Nooresh Merani,"July 10, 2015 02:28 PM",2015-07-10 02:28:00,"July 10, 2015 02:28 PM",#N/A,MoneyControl
6373,Buy,Century Textiles,718,Rajat Bose,"July 10, 2015 10:46 AM",2015-07-10 10:46:00,"July 10, 2015 10:46 AM",#N/A,MoneyControl
6374,Buy,Bharat Rasayan,1310,Firstcall,"July 09, 2015 03:07 PM",2015-07-09 03:07:00,"July 09, 2015 03:07 PM",#N/A,MoneyControl
6375,Sell,IRB Infra,210,Manav Chopra,"July 09, 2015 03:05 PM",2015-07-09 03:05:00,"July 09, 2015 03:05 PM",#N/A,MoneyControl
6376,Buy,Hero Motocorp,3120,ICICIdirect,"July 09, 2015 02:57 PM",2015-07-09 02:57:00,"July 09, 2015 02:57 PM",#N/A,MoneyControl
6377,Buy,Yes Bank,980,Edelweiss,"July 09, 2015 02:53 PM",2015-07-09 02:53:00,"July 09, 2015 02:53 PM",#N/A,MoneyControl
6378,Buy,Kaveri Seed,785,Gaurav Bissa,"July 09, 2015 01:13 PM",2015-07-09 01:13:00,"July 09, 2015 01:13 PM",#N/A,MoneyControl
6379,Sell,ICICI Bank,298,Manoj Murlidharan,"July 09, 2015 11:33 AM",2015-07-09 11:33:00,"July 09, 2015 11:33 AM",#N/A,MoneyControl
6380,Sell,Reliance Industries,960,Rahul Mohindar,"July 09, 2015 11:16 AM",2015-07-09 11:16:00,"July 09, 2015 11:16 AM",#N/A,MoneyControl
6381,Buy,Kansai Nerolac,253,ICICIdirect,"July 08, 2015 01:50 PM",2015-07-08 01:50:00,"July 08, 2015 01:50 PM",#N/A,MoneyControl
6382,Buy,Jain Irrigation Systems,100,Motilal Oswal,"July 08, 2015 01:49 PM",2015-07-08 01:49:00,"July 08, 2015 01:49 PM",#N/A,MoneyControl
6383,Buy,Indraprastha Gas,513,ICICIdirect,"July 07, 2015 03:31 PM",2015-07-07 03:31:00,"July 07, 2015 03:31 PM",#N/A,MoneyControl
6384,Buy,City Union Bank,120,Firstcall Research,"July 07, 2015 03:31 PM",2015-07-07 03:31:00,"July 07, 2015 03:31 PM",#N/A,MoneyControl
6385,Buy,Bajaj Auto,3000,ICICIdirect,"July 07, 2015 03:30 PM",2015-07-07 03:30:00,"July 07, 2015 03:30 PM",#N/A,MoneyControl
6386,Buy,Siemens,1650,Sacchitanand Uttekar,"July 07, 2015 02:52 PM",2015-07-07 02:52:00,"July 07, 2015 02:52 PM",#N/A,MoneyControl
6387,Buy,Coal India,480,Shubham Agarwal,"July 07, 2015 10:54 AM",2015-07-07 10:54:00,"July 07, 2015 10:54 AM",#N/A,MoneyControl
6388,Buy,Hero Motocorp,2730,Pritesh Mehta,"July 06, 2015 02:53 PM",2015-07-06 02:53:00,"July 06, 2015 02:53 PM",#N/A,MoneyControl
6389,Buy,Patel Integrated,98,Firstcall Research,"July 06, 2015 02:52 PM",2015-07-06 02:52:00,"July 06, 2015 02:52 PM",#N/A,MoneyControl
6390,Buy,REC,315,Firstcall Research,"July 06, 2015 02:52 PM",2015-07-06 02:52:00,"July 06, 2015 02:52 PM",#N/A,MoneyControl
6391,Buy,Federal Bank,182,ICICIdirect,"July 06, 2015 02:51 PM",2015-07-06 02:51:00,"July 06, 2015 02:51 PM",#N/A,MoneyControl
6392,Buy,Indraprastha Gas,524,Edelweiss,"July 06, 2015 02:51 PM",2015-07-06 02:51:00,"July 06, 2015 02:51 PM",#N/A,MoneyControl
6393,Buy,Vinyl Chemicals,83,Firstcall Research,"July 06, 2015 02:51 PM",2015-07-06 02:51:00,"July 06, 2015 02:51 PM",#N/A,MoneyControl
6394,Buy,Bharat Petroleum Corporation,970,Rahul Shah,"July 06, 2015 01:19 PM",2015-07-06 01:19:00,"July 06, 2015 01:19 PM",#N/A,MoneyControl
6395,Buy,HDFC,1420,Sacchitanand Uttekar,"July 03, 2015 02:54 PM",2015-07-03 02:54:00,"July 03, 2015 02:54 PM",#N/A,MoneyControl
6396,Buy,BHEL,272,Manas Jaiswal,"July 03, 2015 02:37 PM",2015-07-03 02:37:00,"July 03, 2015 02:37 PM",#N/A,MoneyControl
6397,Buy,HDFC,1350,Manas Jaiswal,"July 03, 2015 01:40 PM",2015-07-03 01:40:00,"July 03, 2015 01:40 PM",#N/A,MoneyControl
6398,Sell,Tata Steel July futures,290,Subramanyam,"July 03, 2015 01:01 PM",2015-07-03 01:01:00,"July 03, 2015 01:01 PM",#N/A,MoneyControl
6399,Buy,Arvind,274,Rajat Bose,"July 03, 2015 09:58 AM",2015-07-03 09:58:00,"July 03, 2015 09:58 AM",#N/A,MoneyControl
6400,Buy,TVS Motor Company,285,Rajat Bose,"July 03, 2015 09:33 AM",2015-07-03 09:33:00,"July 03, 2015 09:33 AM",#N/A,MoneyControl
6401,Buy,UPL,585,Rahul Mohindar,"July 02, 2015 02:17 PM",2015-07-02 02:17:00,"July 02, 2015 02:17 PM",#N/A,MoneyControl
6402,Buy,Exide Industries,268,Manoj Murlidharan,"July 02, 2015 11:53 AM",2015-07-02 11:53:00,"July 02, 2015 11:53 AM",#N/A,MoneyControl
6403,Buy,Coal India on dips,480,Ambareesh Baliga,"July 02, 2015 09:41 AM",2015-07-02 09:41:00,"July 02, 2015 09:41 AM",#N/A,MoneyControl
6404,Buy,Natco Pharma,2650,ICICIdirect,"July 01, 2015 05:12 PM",2015-07-01 05:12:00,"July 01, 2015 05:12 PM",#N/A,MoneyControl
6405,Buy,Simmonds Marshall,101,Firstcall Research,"July 01, 2015 05:12 PM",2015-07-01 05:12:00,"July 01, 2015 05:12 PM",#N/A,MoneyControl
6406,Buy,PNC Infratech,445,Angel Broking,"July 01, 2015 05:12 PM",2015-07-01 05:12:00,"July 01, 2015 05:12 PM",#N/A,MoneyControl
6407,Buy,Zee Entertainment,400,Emkay,"July 01, 2015 05:11 PM",2015-07-01 05:11:00,"July 01, 2015 05:11 PM",#N/A,MoneyControl
6408,Buy,Karnataka Bank,155,Gaurav Bissa,"July 01, 2015 03:36 PM",2015-07-01 03:36:00,"July 01, 2015 03:36 PM",#N/A,MoneyControl
6409,Buy,Britannia Industries,2860,Ashish Kyal,"June 30, 2015 03:14 PM",2015-06-30 03:14:00,"June 30, 2015 03:14 PM",#N/A,MoneyControl
6410,Sell,Syndicate Bank,92,Chandan Taparia,"June 30, 2015 01:22 PM",2015-06-30 01:22:00,"June 30, 2015 01:22 PM",#N/A,MoneyControl
6411,Buy,TCS,2640,Rahul Mohindar,"June 30, 2015 10:42 AM",2015-06-30 10:42:00,"June 30, 2015 10:42 AM",#N/A,MoneyControl
6412,Sell,Mcleod Russel,200,Pritesh Mehta,"June 29, 2015 02:54 PM",2015-06-29 02:54:00,"June 29, 2015 02:54 PM",#N/A,MoneyControl
6413,Sell,Tata Steel,260,Pritesh Mehta,"June 29, 2015 02:37 PM",2015-06-29 02:37:00,"June 29, 2015 02:37 PM",#N/A,MoneyControl
6414,Sell,Adani Ports,288,Sameet Chavan,"June 29, 2015 02:15 PM",2015-06-29 02:15:00,"June 29, 2015 02:15 PM",#N/A,MoneyControl
6415,Buy,Bharat Petroleum Corporation,910,Rahul Shah,"June 29, 2015 01:27 PM",2015-06-29 01:27:00,"June 29, 2015 01:27 PM",#N/A,MoneyControl
6416,Buy,Persistent Systems,860,AnandRathi,"June 26, 2015 04:26 PM",2015-06-26 04:26:00,"June 26, 2015 04:26 PM",#N/A,MoneyControl
6417,Buy,Zicom Electronic,175,Firstcall Research,"June 26, 2015 04:26 PM",2015-06-26 04:26:00,"June 26, 2015 04:26 PM",#N/A,MoneyControl
6418,Buy,Welspun India,816,AnandRathi,"June 26, 2015 04:26 PM",2015-06-26 04:26:00,"June 26, 2015 04:26 PM",#N/A,MoneyControl
6419,Buy,Coal India,448,Motilal Oswal,"June 26, 2015 03:00 PM",2015-06-26 03:00:00,"June 26, 2015 03:00 PM",#N/A,MoneyControl
6420,Buy,TCPL Packaging,555,Firstcall Research,"June 26, 2015 03:00 PM",2015-06-26 03:00:00,"June 26, 2015 03:00 PM",#N/A,MoneyControl
6421,Buy,Orbit Exports,435,Firstcall Research,"June 25, 2015 06:06 PM",2015-06-25 06:06:00,"June 25, 2015 06:06 PM",#N/A,MoneyControl
6422,Buy,PC Jeweller,490,Emkay,"June 25, 2015 06:06 PM",2015-06-25 06:06:00,"June 25, 2015 06:06 PM",#N/A,MoneyControl
6423,Sell,Mindtree,1250,ICICIdirect,"June 25, 2015 06:06 PM",2015-06-25 06:06:00,"June 25, 2015 06:06 PM",#N/A,MoneyControl
6424,Buy,Persistent Systems,910,P Lilladher,"June 25, 2015 06:06 PM",2015-06-25 06:06:00,"June 25, 2015 06:06 PM",#N/A,MoneyControl
6425,Buy,GAIL India,442,Rajat Bose,"June 26, 2015 09:49 AM",2015-06-26 09:49:00,"June 26, 2015 09:49 AM",#N/A,MoneyControl
6426,Buy,Page Industries,16130,Firstcall Research,"June 25, 2015 06:06 PM",2015-06-25 06:06:00,"June 25, 2015 06:06 PM",#N/A,MoneyControl
6427,Buy,Mindtree,1500,P Lilladher,"June 25, 2015 06:05 PM",2015-06-25 06:05:00,"June 25, 2015 06:05 PM",#N/A,MoneyControl
6428,Buy,Surya Roshni,130,Firstcall Research,"June 25, 2015 06:05 PM",2015-06-25 06:05:00,"June 25, 2015 06:05 PM",#N/A,MoneyControl
6429,Buy,Essel Propack,148,Firstcall Research,"June 25, 2015 06:03 PM",2015-06-25 06:03:00,"June 25, 2015 06:03 PM",#N/A,MoneyControl
6430,Buy,Nucleus Software,290,Firstcall Research,"June 25, 2015 06:03 PM",2015-06-25 06:03:00,"June 25, 2015 06:03 PM",#N/A,MoneyControl
6431,Sell,Persistent Systems,600,Emkay,"June 25, 2015 06:03 PM",2015-06-25 06:03:00,"June 25, 2015 06:03 PM",#N/A,MoneyControl
6432,Buy,PC Jeweller,425,Firstcall Research,"June 25, 2015 06:02 PM",2015-06-25 06:02:00,"June 25, 2015 06:02 PM",#N/A,MoneyControl
6433,Buy,Cairn India,246,Edelweiss,"June 25, 2015 06:02 PM",2015-06-25 06:02:00,"June 25, 2015 06:02 PM",#N/A,MoneyControl
6434,Buy,YES Bank,1000,Sahil Kapoor,"June 25, 2015 02:46 PM",2015-06-25 02:46:00,"June 25, 2015 02:46 PM",#N/A,MoneyControl
6435,Buy,Dabur India,280,Manoj Murlidharan,"June 25, 2015 10:14 AM",2015-06-25 10:14:00,"June 25, 2015 10:14 AM",#N/A,MoneyControl
6436,Buy,Crompton Greaves,220,Mayuresh Joshi,"June 24, 2015 04:12 PM",2015-06-24 04:12:00,"June 24, 2015 04:12 PM",#N/A,MoneyControl
6437,Sell,Sun TV,295,Chandan Taparia,"June 23, 2015 02:55 PM",2015-06-23 02:55:00,"June 23, 2015 02:55 PM",#N/A,MoneyControl
6438,Buy,Cipla,640,Chandan Taparia,"June 23, 2015 02:04 PM",2015-06-23 02:04:00,"June 23, 2015 02:04 PM",#N/A,MoneyControl
6439,Buy,Siemens,1650,Shubham Agarwal,"June 23, 2015 11:54 AM",2015-06-23 11:54:00,"June 23, 2015 11:54 AM",#N/A,MoneyControl
6440,Buy,ICICI Bank,360,Shubham Agarwal,"June 23, 2015 11:36 AM",2015-06-23 11:36:00,"June 23, 2015 11:36 AM",#N/A,MoneyControl
6441,Buy,Reliance Capital,392,Siddarth Bhamre,"June 23, 2015 10:47 AM",2015-06-23 10:47:00,"June 23, 2015 10:47 AM",#N/A,MoneyControl
6442,Buy,Wim Plast,1910,Firstcall,"June 22, 2015 04:45 PM",2015-06-22 04:45:00,"June 22, 2015 04:45 PM",#N/A,MoneyControl
6443,Buy,Atul Auto,586,CD Equisearch,"June 22, 2015 04:46 PM",2015-06-22 04:46:00,"June 22, 2015 04:46 PM",#N/A,MoneyControl
6444,Buy,Rallis India,270,P Lilladher,"June 22, 2015 04:44 PM",2015-06-22 04:44:00,"June 22, 2015 04:44 PM",#N/A,MoneyControl
6445,Buy,Sun Pharma,1015,Angel Broking,"June 22, 2015 04:44 PM",2015-06-22 04:44:00,"June 22, 2015 04:44 PM",#N/A,MoneyControl
6446,Buy,Motherson Sumi Systems,575,ICICIdirect,"June 22, 2015 04:44 PM",2015-06-22 04:44:00,"June 22, 2015 04:44 PM",#N/A,MoneyControl
6447,Buy,Hester Biosciences,720,Firstcall,"June 22, 2015 04:43 PM",2015-06-22 04:43:00,"June 22, 2015 04:43 PM",#N/A,MoneyControl
6448,Buy,Larsen and Toubro,1820,Pritesh Mehta,"June 22, 2015 03:07 PM",2015-06-22 03:07:00,"June 22, 2015 03:07 PM",#N/A,MoneyControl
6449,Buy,Vedanta,235,Emkay,"June 22, 2015 02:18 PM",2015-06-22 02:18:00,"June 22, 2015 02:18 PM",#N/A,MoneyControl
6450,Buy,SBI,278,Rahul Shah,"June 22, 2015 02:18 PM",2015-06-22 02:18:00,"June 22, 2015 02:18 PM",#N/A,MoneyControl
6451,Buy,Camlin Fine Sciences,110,ICICIdirect,"June 22, 2015 02:18 PM",2015-06-22 02:18:00,"June 22, 2015 02:18 PM",#N/A,MoneyControl
6452,Buy,Coal India,430,Sameet Chavan,"June 22, 2015 02:23 PM",2015-06-22 02:23:00,"June 22, 2015 02:23 PM",#N/A,MoneyControl
6453,Buy,Asian Paints,750,Rajat Bose,"June 19, 2015 10:00 AM",2015-06-19 10:00:00,"June 19, 2015 10:00 AM",#N/A,MoneyControl
6454,Buy,PVR,760,Edelweiss,"June 18, 2015 02:33 PM",2015-06-18 02:33:00,"June 18, 2015 02:33 PM",#N/A,MoneyControl
6455,Buy,Suryalata Spinning Mills,135,Firstcall,"June 18, 2015 02:33 PM",2015-06-18 02:33:00,"June 18, 2015 02:33 PM",#N/A,MoneyControl
6456,Buy,Umang Dairies,65,Firstcall Research,"June 18, 2015 01:04 PM",2015-06-18 01:04:00,"June 18, 2015 01:04 PM",#N/A,MoneyControl
6457,Buy,JK Lakshmi Cement,407,Emkay,"June 18, 2015 01:00 PM",2015-06-18 01:00:00,"June 18, 2015 01:00 PM",#N/A,MoneyControl
6458,Buy,Bharat Electronics,3370,Manoj Murlidharan,"June 18, 2015 11:49 AM",2015-06-18 11:49:00,"June 18, 2015 11:49 AM",#N/A,MoneyControl
6459,Sell,ICICI Bank,290,Manoj Murlidharan,"June 18, 2015 11:47 AM",2015-06-18 11:47:00,"June 18, 2015 11:47 AM",#N/A,MoneyControl
6460,Buy,Tata Motors,626,Motilal Oswal,"June 17, 2015 05:14 PM",2015-06-17 05:14:00,"June 17, 2015 05:14 PM",#N/A,MoneyControl
6461,Buy,KEC International,155,ICICIdirect,"June 17, 2015 05:14 PM",2015-06-17 05:14:00,"June 17, 2015 05:14 PM",#N/A,MoneyControl
6462,Buy,Bata India,1170,ICICIdirect,"June 17, 2015 05:14 PM",2015-06-17 05:14:00,"June 17, 2015 05:14 PM",#N/A,MoneyControl
6463,Buy,Tata Steel,330,Mayuresh Joshi,"June 17, 2015 04:05 PM",2015-06-17 04:05:00,"June 17, 2015 04:05 PM",#N/A,MoneyControl
6464,Buy,Cipla,640,Daljeet Singh Kohli,"June 17, 2015 01:37 PM",2015-06-17 01:37:00,"June 17, 2015 01:37 PM",#N/A,MoneyControl
6465,Buy,Zee Entertainment,355,Gaurav Bissa,"June 16, 2015 04:57 PM",2015-06-16 04:57:00,"June 16, 2015 04:57 PM",#N/A,MoneyControl
6466,Buy,Monsanto India,3500,Motilal Oswal,"June 16, 2015 01:44 PM",2015-06-16 01:44:00,"June 16, 2015 01:44 PM",#N/A,MoneyControl
6467,Buy,PVR,775,Motilal Oswal,"June 16, 2015 01:44 PM",2015-06-16 01:44:00,"June 16, 2015 01:44 PM",#N/A,MoneyControl
6468,Buy,PVR,780,Emkay,"June 15, 2015 04:53 PM",2015-06-15 04:53:00,"June 15, 2015 04:53 PM",#N/A,MoneyControl
6469,Buy,Mahindra CIE Automotive,260,ICICIdirect,"June 12, 2015 04:55 PM",2015-06-12 04:55:00,"June 12, 2015 04:55 PM",#N/A,MoneyControl
6470,Buy,Ipca Laboratories,736,Angel Broking,"June 12, 2015 04:55 PM",2015-06-12 04:55:00,"June 12, 2015 04:55 PM",#N/A,MoneyControl
6471,Buy,PVR,780,ICICIdirect,"June 12, 2015 04:54 PM",2015-06-12 04:54:00,"June 12, 2015 04:54 PM",#N/A,MoneyControl
6472,Buy,Power Grid Corp,165,Firstcall Research,"June 12, 2015 04:54 PM",2015-06-12 04:54:00,"June 12, 2015 04:54 PM",#N/A,MoneyControl
6473,Buy,Jubilant Foodworks,2000,Emkay,"June 12, 2015 04:53 PM",2015-06-12 04:53:00,"June 12, 2015 04:53 PM",#N/A,MoneyControl
6474,Buy,Aurobindo Pharma,1654,Angel Broking,"June 12, 2015 04:52 PM",2015-06-12 04:52:00,"June 12, 2015 04:52 PM",#N/A,MoneyControl
6475,Buy,Tata Motors,548,ICICIdirect,"June 12, 2015 04:52 PM",2015-06-12 04:52:00,"June 12, 2015 04:52 PM",#N/A,MoneyControl
6476,Buy,AIA Engineering,1125,Firstcall Research,"June 12, 2015 04:51 PM",2015-06-12 04:51:00,"June 12, 2015 04:51 PM",#N/A,MoneyControl
6477,Buy,United Spirits,4000,ICICIdirect,"June 12, 2015 04:51 PM",2015-06-12 04:51:00,"June 12, 2015 04:51 PM",#N/A,MoneyControl
6478,Buy,Hindustan Unilever,840,Sacchitanand Uttekar,"June 11, 2015 03:05 PM",2015-06-11 03:05:00,"June 11, 2015 03:05 PM",#N/A,MoneyControl
6479,Buy,FIEM Industries,620,Firstcall Research,"June 11, 2015 02:51 PM",2015-06-11 02:51:00,"June 11, 2015 02:51 PM",#N/A,MoneyControl
6480,Buy,Container Corporation,1760,Firstcall,"June 11, 2015 02:50 PM",2015-06-11 02:50:00,"June 11, 2015 02:50 PM",#N/A,MoneyControl
6481,Buy,Blue Star,372,Emkay,"June 11, 2015 02:50 PM",2015-06-11 02:50:00,"June 11, 2015 02:50 PM",#N/A,MoneyControl
6482,Buy,Mahindra & Mahindra,1403,ICICIdirect,"June 11, 2015 02:49 PM",2015-06-11 02:49:00,"June 11, 2015 02:49 PM",#N/A,MoneyControl
6483,Buy,CCL Products,205,Firstcall Research,"June 11, 2015 02:48 PM",2015-06-11 02:48:00,"June 11, 2015 02:48 PM",#N/A,MoneyControl
6484,Buy,Nava Bharat Ventures,261,SPA Research,"June 11, 2015 01:04 PM",2015-06-11 01:04:00,"June 11, 2015 01:04 PM",#N/A,MoneyControl
6485,Buy,Adani Ports,372,Edelweiss,"June 11, 2015 01:00 PM",2015-06-11 01:00:00,"June 11, 2015 01:00 PM",#N/A,MoneyControl
6486,Buy,NHPC,25,Emkay,"June 11, 2015 01:00 PM",2015-06-11 01:00:00,"June 11, 2015 01:00 PM",#N/A,MoneyControl
6487,Buy,Capital Trust,269,Firstcall Research,"June 11, 2015 01:00 PM",2015-06-11 01:00:00,"June 11, 2015 01:00 PM",#N/A,MoneyControl
6488,Buy,Container Corporation,1950,ICICIdirect,"June 11, 2015 01:00 PM",2015-06-11 01:00:00,"June 11, 2015 01:00 PM",#N/A,MoneyControl
6489,Buy,Jyothy Laboratories,310,Firstcall,"June 10, 2015 12:46 PM",2015-06-10 12:46:00,"June 10, 2015 12:46 PM",#N/A,MoneyControl
6490,Buy,Supreme Infra,526,Edelweiss,"June 10, 2015 12:45 PM",2015-06-10 12:45:00,"June 10, 2015 12:45 PM",#N/A,MoneyControl
6491,Buy,KSK Energy Ventures,107,Emkay,"June 10, 2015 12:45 PM",2015-06-10 12:45:00,"June 10, 2015 12:45 PM",#N/A,MoneyControl
6492,Buy,Aarti Industries,396,CD Equisearch,"June 10, 2015 12:44 PM",2015-06-10 12:44:00,"June 10, 2015 12:44 PM",#N/A,MoneyControl
6493,Buy,Coral Laboratories,440,Firstcall,"June 10, 2015 12:44 PM",2015-06-10 12:44:00,"June 10, 2015 12:44 PM",#N/A,MoneyControl
6494,Buy,Mastek,564,BP Equities,"June 09, 2015 01:36 PM",2015-06-09 01:36:00,"June 09, 2015 01:36 PM",#N/A,MoneyControl
6495,Buy,Jaiprakash Power,11,Emkay,"June 09, 2015 01:35 PM",2015-06-09 01:35:00,"June 09, 2015 01:35 PM",#N/A,MoneyControl
6496,Buy,Saksoft,165,Firstcall Research,"June 09, 2015 01:35 PM",2015-06-09 01:35:00,"June 09, 2015 01:35 PM",#N/A,MoneyControl
6497,Buy,L&T Finance Holdings,80,P Lilladher,"June 09, 2015 01:35 PM",2015-06-09 01:35:00,"June 09, 2015 01:35 PM",#N/A,MoneyControl
6498,Buy,NHPC,24,ICICIdirect,"June 09, 2015 01:35 PM",2015-06-09 01:35:00,"June 09, 2015 01:35 PM",#N/A,MoneyControl
6499,Buy,KEC International,127,Firstcall Research,"June 09, 2015 01:34 PM",2015-06-09 01:34:00,"June 09, 2015 01:34 PM",#N/A,MoneyControl
6500,Buy,HPCL,703,Chandan Taparia,"June 09, 2015 01:27 PM",2015-06-09 01:27:00,"June 09, 2015 01:27 PM",#N/A,MoneyControl
6501,Buy,L&T,2013,Angel Broking,"June 08, 2015 02:25 PM",2015-06-08 02:25:00,"June 08, 2015 02:25 PM",#N/A,MoneyControl
6502,Buy,Raymond,761,FinQuest Securities,"June 05, 2015 05:01 PM",2015-06-05 05:01:00,"June 05, 2015 05:01 PM",#N/A,MoneyControl
6503,Buy,Sun TV Network,429,LKP,"June 05, 2015 05:00 PM",2015-06-05 05:00:00,"June 05, 2015 05:00 PM",#N/A,MoneyControl
